CustomerID,recency,frequency,monetary,cluster,segment_name
15198.0,92,2,193.64,0,Occasional low-value customers
15199.0,59,4,1268.7,1,High-value loyal customers
15201.0,87,5,1236.54,1,High-value loyal customers
15203.0,26,6,1827.8,1,High-value loyal customers
15204.0,357,1,316.58,0,Occasional low-value customers
15205.0,85,2,653.24,0,Occasional low-value customers
15206.0,10,4,420.29999999999995,1,High-value loyal customers
15208.0,1,5,870.12,1,High-value loyal customers
15210.0,225,1,331.18,0,Occasional low-value customers
15211.0,60,2,894.4100000000001,0,Occasional low-value customers
15212.0,241,1,101.8,0,Occasional low-value customers
15213.0,319,2,328.35,0,Occasional low-value customers
15214.0,2,8,1661.44,1,High-value loyal customers
15215.0,47,3,734.94,0,Occasional low-value customers
15216.0,88,1,96.6,0,Occasional low-value customers
15218.0,11,11,5756.89,1,High-value loyal customers
15219.0,176,1,305.75,0,Occasional low-value customers
15220.0,52,6,1778.96,1,High-value loyal customers
15221.0,366,1,403.25,0,Occasional low-value customers
15222.0,319,1,585.0,0,Occasional low-value customers
15223.0,226,2,755.75,0,Occasional low-value customers
15224.0,358,2,322.08,0,Occasional low-value customers
15225.0,234,1,409.40000000000003,0,Occasional low-value customers
15226.0,311,1,154.41,0,Occasional low-value customers
15227.0,37,5,1219.4,1,High-value loyal customers
15228.0,66,4,3386.71,1,High-value loyal customers
15230.0,239,2,429.6,0,Occasional low-value customers
15232.0,113,2,612.06,0,Occasional low-value customers
15234.0,277,1,197.0,0,Occasional low-value customers
15235.0,218,12,2247.51,1,High-value loyal customers
15236.0,299,1,321.05,0,Occasional low-value customers
15237.0,2,4,1412.32,1,High-value loyal customers
15238.0,29,3,1071.99,1,High-value loyal customers
15239.0,10,2,780.59,1,High-value loyal customers
15240.0,45,5,1706.57,1,High-value loyal customers
15241.0,67,8,1756.44,1,High-value loyal customers
15243.0,74,1,316.68,0,Occasional low-value customers
15244.0,65,2,631.57,0,Occasional low-value customers
15245.0,134,3,2515.84,0,Occasional low-value customers
15246.0,238,2,514.15,0,Occasional low-value customers
15247.0,122,1,356.0,0,Occasional low-value customers
15249.0,32,13,6688.46,1,High-value loyal customers
15251.0,9,11,10484.99,1,High-value loyal customers
15252.0,36,2,740.78,0,Occasional low-value customers
15253.0,16,5,918.1999999999999,1,High-value loyal customers
15254.0,127,1,300.36,0,Occasional low-value customers
15255.0,67,1,890.85,0,Occasional low-value customers
15256.0,149,1,98.45,0,Occasional low-value customers
15257.0,283,1,317.15,0,Occasional low-value customers
15258.0,169,2,623.16,0,Occasional low-value customers
15260.0,100,7,1810.77,1,High-value loyal customers
15261.0,135,1,254.82,0,Occasional low-value customers
15262.0,324,1,178.95000000000002,0,Occasional low-value customers
15263.0,107,1,156.51,0,Occasional low-value customers
15264.0,64,1,393.74,0,Occasional low-value customers
15265.0,151,2,1506.1200000000001,0,Occasional low-value customers
15266.0,338,1,119.3,0,Occasional low-value customers
15267.0,22,5,1717.36,1,High-value loyal customers
15269.0,24,1,408.8,0,Occasional low-value customers
15270.0,16,7,2379.49,1,High-value loyal customers
15271.0,7,15,2493.34,1,High-value loyal customers
15272.0,57,2,721.94,0,Occasional low-value customers
15274.0,4,2,716.57,1,High-value loyal customers
15275.0,38,1,615.14,0,Occasional low-value customers
15276.0,66,1,128.63,0,Occasional low-value customers
15277.0,47,1,255.89999999999998,0,Occasional low-value customers
15279.0,355,1,290.51,0,Occasional low-value customers
15280.0,172,1,113.12,0,Occasional low-value customers
15281.0,59,9,2332.15,1,High-value loyal customers
15286.0,50,1,240.55,0,Occasional low-value customers
15287.0,22,2,486.69,0,Occasional low-value customers
15288.0,43,5,2306.52,1,High-value loyal customers
15289.0,29,3,939.78,1,High-value loyal customers
15290.0,5,18,7943.22,1,High-value loyal customers
15291.0,26,15,4668.3,1,High-value loyal customers
15292.0,201,1,178.39,0,Occasional low-value customers
15296.0,51,6,3672.86,1,High-value loyal customers
15297.0,10,3,641.94,1,High-value loyal customers
15298.0,2,12,4799.9,1,High-value loyal customers
15299.0,67,7,4507.01,1,High-value loyal customers
15300.0,64,1,496.44,0,Occasional low-value customers
15301.0,51,12,5049.95,1,High-value loyal customers
15303.0,290,1,574.02,0,Occasional low-value customers
15304.0,61,8,694.4000000000001,1,High-value loyal customers
15306.0,64,3,1174.35,0,Occasional low-value customers
15307.0,96,1,205.3,0,Occasional low-value customers
15308.0,274,1,310.47,0,Occasional low-value customers
15311.0,1,91,60632.75,1,High-value loyal customers
15312.0,75,4,924.85,0,Occasional low-value customers
15313.0,110,1,52.0,0,Occasional low-value customers
15314.0,199,1,327.97,0,Occasional low-value customers
15315.0,64,2,570.5,0,Occasional low-value customers
15316.0,327,1,165.0,0,Occasional low-value customers
15318.0,4,1,312.62,0,Occasional low-value customers
15319.0,284,1,204.5,0,Occasional low-value customers
15320.0,44,1,267.13,0,Occasional low-value customers
15321.0,71,3,2748.31,1,High-value loyal customers
15322.0,86,1,679.68,0,Occasional low-value customers
15325.0,104,1,161.74,0,Occasional low-value customers
15326.0,334,1,311.71,0,Occasional low-value customers
15327.0,53,1,208.75,0,Occasional low-value customers
15329.0,39,3,1049.7,0,Occasional low-value customers
15330.0,32,2,714.96,0,Occasional low-value customers
15332.0,366,4,1661.06,0,Occasional low-value customers
15333.0,208,1,1028.56,0,Occasional low-value customers
15334.0,157,3,350.82,0,Occasional low-value customers
15335.0,54,1,170.22,0,Occasional low-value customers
15339.0,66,2,574.07,0,Occasional low-value customers
15341.0,81,1,2020.52,0,Occasional low-value customers
15342.0,130,1,406.09,0,Occasional low-value customers
15343.0,87,1,364.5,0,Occasional low-value customers
15344.0,1,3,563.94,1,High-value loyal customers
15345.0,46,1,393.54,0,Occasional low-value customers
15346.0,333,1,252.42000000000002,0,Occasional low-value customers
15347.0,366,1,201.60000000000002,0,Occasional low-value customers
15348.0,72,1,158.04,0,Occasional low-value customers
15349.0,158,2,463.90999999999997,0,Occasional low-value customers
15350.0,373,1,115.65,0,Occasional low-value customers
15351.0,12,7,1934.66,1,High-value loyal customers
15353.0,255,2,770.12,0,Occasional low-value customers
15355.0,29,2,277.05,0,Occasional low-value customers
15356.0,31,10,2718.03,1,High-value loyal customers
15358.0,5,22,8347.2,1,High-value loyal customers
15360.0,40,1,427.93,0,Occasional low-value customers
15361.0,362,1,418.92,0,Occasional low-value customers
15363.0,373,1,326.0,0,Occasional low-value customers
15364.0,96,2,913.19,0,Occasional low-value customers
15365.0,26,7,2314.32,1,High-value loyal customers
15366.0,75,2,602.51,0,Occasional low-value customers
15367.0,57,4,1877.59,1,High-value loyal customers
15368.0,21,1,446.94000000000005,0,Occasional low-value customers
15370.0,41,7,2386.05,1,High-value loyal customers
15372.0,137,1,2007.3999999999999,0,Occasional low-value customers
15373.0,8,12,2415.91,1,High-value loyal customers
15374.0,129,1,168.0,0,Occasional low-value customers
15376.0,40,3,1221.56,1,High-value loyal customers
15379.0,169,7,3703.29,1,High-value loyal customers
15380.0,9,5,1690.2600000000002,1,High-value loyal customers
15381.0,214,2,596.85,0,Occasional low-value customers
15382.0,15,6,5955.71,1,High-value loyal customers
15384.0,170,2,642.41,0,Occasional low-value customers
15385.0,40,1,316.88,0,Occasional low-value customers
15386.0,186,1,394.14,0,Occasional low-value customers
15388.0,270,1,140.54,0,Occasional low-value customers
15389.0,172,1,500.0,0,Occasional low-value customers
15392.0,5,4,1535.53,1,High-value loyal customers
15393.0,16,2,231.86,0,Occasional low-value customers
15394.0,10,4,2183.54,1,High-value loyal customers
15395.0,326,1,107.45,0,Occasional low-value customers
15396.0,113,1,288.18,0,Occasional low-value customers
15397.0,290,1,94.0,0,Occasional low-value customers
15398.0,16,2,1345.53,1,High-value loyal customers
15399.0,1,3,815.77,1,High-value loyal customers
15400.0,92,5,716.2,0,Occasional low-value customers
15402.0,149,2,626.77,0,Occasional low-value customers
15405.0,189,1,349.1,0,Occasional low-value customers
15406.0,31,2,510.71000000000004,0,Occasional low-value customers
15407.0,34,4,1046.74,1,High-value loyal customers
15408.0,264,1,267.18,0,Occasional low-value customers
15410.0,84,8,3450.84,1,High-value loyal customers
15411.0,26,4,1348.93,1,High-value loyal customers
15412.0,171,1,190.53,0,Occasional low-value customers
15414.0,10,3,774.9000000000001,1,High-value loyal customers
15415.0,313,1,559.61,0,Occasional low-value customers
15416.0,65,4,3984.32,1,High-value loyal customers
15417.0,85,1,508.8,0,Occasional low-value customers
15419.0,25,1,135.86,0,Occasional low-value customers
15421.0,59,4,950.36,0,Occasional low-value customers
15422.0,323,2,97.7,0,Occasional low-value customers
15423.0,38,1,43.5,0,Occasional low-value customers
15424.0,254,2,383.34,0,Occasional low-value customers
15426.0,19,5,1404.07,1,High-value loyal customers
15427.0,33,3,1430.54,1,High-value loyal customers
15428.0,15,1,93.78,0,Occasional low-value customers
15429.0,27,2,397.35,0,Occasional low-value customers
15432.0,23,1,171.19,0,Occasional low-value customers
15433.0,214,2,533.3,0,Occasional low-value customers
15434.0,8,5,1041.48,1,High-value loyal customers
15435.0,22,1,149.29,0,Occasional low-value customers
15436.0,12,3,1067.75,1,High-value loyal customers
15437.0,262,1,200.16,0,Occasional low-value customers
15438.0,131,1,156.57999999999998,0,Occasional low-value customers
15440.0,55,3,383.68,0,Occasional low-value customers
15442.0,249,1,594.0,0,Occasional low-value customers
15443.0,2,7,3213.59,1,High-value loyal customers
15444.0,9,2,1411.21,1,High-value loyal customers
15445.0,264,1,113.5,0,Occasional low-value customers
15447.0,331,1,155.17,0,Occasional low-value customers
15448.0,313,1,494.64,0,Occasional low-value customers
15449.0,26,3,974.52,1,High-value loyal customers
15450.0,30,1,429.84,0,Occasional low-value customers
15452.0,30,3,528.48,0,Occasional low-value customers
15453.0,2,7,1371.77,1,High-value loyal customers
15454.0,362,1,179.1,0,Occasional low-value customers
15456.0,283,3,434.59000000000003,0,Occasional low-value customers
15457.0,262,1,237.07,0,Occasional low-value customers
15458.0,25,1,161.64,0,Occasional low-value customers
15460.0,354,1,214.26,0,Occasional low-value customers
15462.0,94,3,234.6,0,Occasional low-value customers
15463.0,29,1,126.14,0,Occasional low-value customers
15464.0,338,1,1044.65,0,Occasional low-value customers
15465.0,20,18,7354.62,1,High-value loyal customers
15466.0,85,1,334.53,0,Occasional low-value customers
15467.0,9,3,524.88,1,High-value loyal customers
15468.0,51,2,467.51,0,Occasional low-value customers
15469.0,50,2,538.55,0,Occasional low-value customers
15471.0,2,1,454.48,0,Occasional low-value customers
15472.0,113,1,371.56,0,Occasional low-value customers
15473.0,14,7,1771.2,1,High-value loyal customers
15475.0,77,1,454.10999999999996,0,Occasional low-value customers
15478.0,40,2,1399.92,0,Occasional low-value customers
15480.0,116,1,905.5,0,Occasional low-value customers
15482.0,16,12,10879.76,1,High-value loyal customers
15483.0,161,4,225.26,0,Occasional low-value customers
15484.0,1,4,3590.41,1,High-value loyal customers
15485.0,30,3,2564.5,1,High-value loyal customers
15488.0,93,1,91.32000000000001,0,Occasional low-value customers
15489.0,23,3,1134.28,1,High-value loyal customers
15491.0,95,6,3100.09,1,High-value loyal customers
15492.0,28,2,659.4599999999999,0,Occasional low-value customers
15493.0,33,5,1953.41,1,High-value loyal customers
15494.0,21,2,1280.58,1,High-value loyal customers
15497.0,18,2,1262.2,1,High-value loyal customers
15498.0,3,27,13316.4,1,High-value loyal customers
15500.0,8,4,1131.56,1,High-value loyal customers
15502.0,16,12,10384.93,1,High-value loyal customers
15503.0,363,1,141.04,0,Occasional low-value customers
15504.0,81,1,52.83,0,Occasional low-value customers
15505.0,53,5,3610.96,1,High-value loyal customers
15506.0,23,3,972.08,1,High-value loyal customers
15507.0,172,1,475.86,0,Occasional low-value customers
15508.0,189,6,1000.27,0,Occasional low-value customers
15510.0,331,1,250.0,0,Occasional low-value customers
15511.0,12,5,900.53,1,High-value loyal customers
15512.0,156,2,121.0,0,Occasional low-value customers
15513.0,33,19,14758.220000000001,1,High-value loyal customers
15514.0,12,11,4023.7200000000003,1,High-value loyal customers
15516.0,45,3,62.43,0,Occasional low-value customers
15517.0,233,1,267.03,0,Occasional low-value customers
15518.0,64,8,1921.55,1,High-value loyal customers
15520.0,2,1,343.5,0,Occasional low-value customers
15521.0,40,8,3000.2,1,High-value loyal customers
15522.0,33,2,397.99,0,Occasional low-value customers
15523.0,84,1,412.01000000000005,0,Occasional low-value customers
15524.0,25,1,440.0,0,Occasional low-value customers
15525.0,2,3,734.37,1,High-value loyal customers
15526.0,33,2,148.44,0,Occasional low-value customers
15527.0,19,8,2428.53,1,High-value loyal customers
15528.0,254,1,229.33,0,Occasional low-value customers
15529.0,23,11,3962.6,1,High-value loyal customers
15530.0,22,4,1497.31,1,High-value loyal customers
15531.0,8,2,1972.39,1,High-value loyal customers
15532.0,25,4,1564.73,1,High-value loyal customers
15533.0,19,3,807.57,1,High-value loyal customers
15535.0,173,4,502.9,0,Occasional low-value customers
15537.0,163,1,110.92,0,Occasional low-value customers
15539.0,7,1,538.46,0,Occasional low-value customers
15540.0,11,1,213.3,0,Occasional low-value customers
15541.0,114,1,85.13000000000001,0,Occasional low-value customers
15543.0,288,1,127.86,0,Occasional low-value customers
15544.0,9,9,3546.71,1,High-value loyal customers
15545.0,54,2,288.96999999999997,0,Occasional low-value customers
15547.0,7,14,4910.6,1,High-value loyal customers
15549.0,77,3,1681.46,0,Occasional low-value customers
15550.0,4,4,575.63,1,High-value loyal customers
15551.0,37,1,436.06,0,Occasional low-value customers
15552.0,217,1,90.12,0,Occasional low-value customers
15553.0,60,1,428.93,0,Occasional low-value customers
15554.0,278,1,217.2,0,Occasional low-value customers
15555.0,12,16,4794.86,1,High-value loyal customers
15556.0,24,1,279.77,0,Occasional low-value customers
15557.0,29,1,468.91,0,Occasional low-value customers
15561.0,12,4,800.59,1,High-value loyal customers
15562.0,352,1,134.55,0,Occasional low-value customers
15563.0,22,4,1400.44,1,High-value loyal customers
15565.0,50,2,173.16,0,Occasional low-value customers
15567.0,19,1,186.01,0,Occasional low-value customers
15568.0,3,3,758.29,1,High-value loyal customers
15569.0,104,5,1375.71,1,High-value loyal customers
15570.0,7,12,4148.82,1,High-value loyal customers
15571.0,12,4,650.4300000000001,1,High-value loyal customers
15572.0,5,7,2533.42,1,High-value loyal customers
15573.0,32,2,591.1899999999999,0,Occasional low-value customers
15574.0,178,4,675.64,0,Occasional low-value customers
15576.0,38,1,921.37,0,Occasional low-value customers
15577.0,151,3,258.88,0,Occasional low-value customers
15578.0,162,1,127.1,0,Occasional low-value customers
15579.0,69,2,327.6,0,Occasional low-value customers
15581.0,121,13,3675.77,1,High-value loyal customers
15582.0,25,3,682.9100000000001,0,Occasional low-value customers
15584.0,24,4,720.86,1,High-value loyal customers
15585.0,177,1,455.3,0,Occasional low-value customers
15587.0,50,4,913.6800000000001,1,High-value loyal customers
15589.0,256,3,478.53000000000003,0,Occasional low-value customers
15592.0,47,1,388.58,0,Occasional low-value customers
15593.0,71,1,199.8,0,Occasional low-value customers
15594.0,16,5,1771.78,1,High-value loyal customers
15596.0,101,5,1406.59,1,High-value loyal customers
15597.0,35,1,324.57,0,Occasional low-value customers
15598.0,53,1,240.68,0,Occasional low-value customers
15599.0,27,2,761.74,0,Occasional low-value customers
15601.0,11,14,6776.56,1,High-value loyal customers
15602.0,8,9,1297.8700000000001,1,High-value loyal customers
15603.0,79,1,48.480000000000004,0,Occasional low-value customers
15604.0,52,1,216.39,0,Occasional low-value customers
15605.0,36,5,1198.23,1,High-value loyal customers
15606.0,61,9,2920.16,1,High-value loyal customers
15607.0,337,1,104.76,0,Occasional low-value customers
15608.0,28,4,1093.68,1,High-value loyal customers
15609.0,184,1,298.48,0,Occasional low-value customers
15610.0,52,1,112.46000000000001,0,Occasional low-value customers
15611.0,10,13,1591.45,1,High-value loyal customers
15612.0,36,2,195.15,0,Occasional low-value customers
15615.0,10,23,10399.74,1,High-value loyal customers
15618.0,33,4,776.851,1,High-value loyal customers
15619.0,11,1,336.40000000000003,0,Occasional low-value customers
15620.0,57,3,1553.18,1,High-value loyal customers
15621.0,4,4,1293.03,1,High-value loyal customers
15622.0,43,9,3709.56,1,High-value loyal customers
15623.0,141,1,301.03,0,Occasional low-value customers
15624.0,117,4,588.13,0,Occasional low-value customers
15625.0,104,4,1534.26,0,Occasional low-value customers
15626.0,75,2,675.8,0,Occasional low-value customers
15628.0,5,9,2870.2400000000002,1,High-value loyal customers
15630.0,45,2,1186.35,0,Occasional low-value customers
15632.0,16,8,3285.31,1,High-value loyal customers
15634.0,17,1,243.55,0,Occasional low-value customers
15636.0,90,2,724.76,0,Occasional low-value customers
15637.0,53,1,223.36,0,Occasional low-value customers
15639.0,134,1,425.32,0,Occasional low-value customers
15640.0,4,15,12416.11,1,High-value loyal customers
15641.0,105,4,1887.2,1,High-value loyal customers
15643.0,192,3,664.0,0,Occasional low-value customers
15644.0,166,4,803.54,0,Occasional low-value customers
15645.0,19,1,612.01,0,Occasional low-value customers
15646.0,158,3,447.64000000000004,0,Occasional low-value customers
15648.0,204,2,639.5,0,Occasional low-value customers
15649.0,336,2,816.0,0,Occasional low-value customers
15651.0,37,3,646.3,0,Occasional low-value customers
15652.0,91,1,337.74,0,Occasional low-value customers
15653.0,93,2,877.4399999999999,0,Occasional low-value customers
15654.0,9,2,922.53,1,High-value loyal customers
15655.0,243,1,560.67,0,Occasional low-value customers
15656.0,45,4,748.5,0,Occasional low-value customers
15657.0,23,1,30.0,0,Occasional low-value customers
15658.0,190,5,1024.1000000000001,0,Occasional low-value customers
15659.0,44,1,306.45,0,Occasional low-value customers
15660.0,25,9,1600.86,1,High-value loyal customers
15661.0,317,2,309.8,0,Occasional low-value customers
15663.0,106,1,138.14,0,Occasional low-value customers
15664.0,51,1,386.43,0,Occasional low-value customers
15665.0,168,2,2222.21,0,Occasional low-value customers
15667.0,40,1,301.32,0,Occasional low-value customers
15668.0,218,1,76.32000000000001,0,Occasional low-value customers
15669.0,40,4,684.34,0,Occasional low-value customers
15670.0,297,1,173.05,0,Occasional low-value customers
15671.0,19,7,2657.13,1,High-value loyal customers
15673.0,88,4,2726.23,1,High-value loyal customers
15674.0,73,5,2446.6,1,High-value loyal customers
15675.0,81,3,323.69,0,Occasional low-value customers
15676.0,19,3,3435.76,1,High-value loyal customers
15677.0,49,1,657.23,0,Occasional low-value customers
15678.0,53,1,352.7,0,Occasional low-value customers
15679.0,24,4,781.28,1,High-value loyal customers
15680.0,9,3,1333.68,1,High-value loyal customers
15681.0,25,5,1426.16,1,High-value loyal customers
15683.0,117,1,193.75,0,Occasional low-value customers
15687.0,9,9,2993.1,1,High-value loyal customers
15689.0,120,2,254.1,0,Occasional low-value customers
15690.0,4,2,239.76,0,Occasional low-value customers
15691.0,252,1,136.8,0,Occasional low-value customers
15692.0,28,1,191.04,0,Occasional low-value customers
15694.0,1,14,6479.4,1,High-value loyal customers
15695.0,267,2,409.98,0,Occasional low-value customers
15696.0,33,8,2711.11,1,High-value loyal customers
15699.0,18,1,309.65,0,Occasional low-value customers
15700.0,172,2,696.68,0,Occasional low-value customers
15701.0,2,4,1529.0,1,High-value loyal customers
15703.0,265,1,211.5,0,Occasional low-value customers
15704.0,140,4,2293.62,1,High-value loyal customers
15705.0,201,1,143.1,0,Occasional low-value customers
15706.0,64,4,1060.56,0,Occasional low-value customers
15707.0,35,4,916.98,1,High-value loyal customers
15708.0,41,7,3235.25,1,High-value loyal customers
15709.0,284,1,133.25,0,Occasional low-value customers
15712.0,9,5,1072.3600000000001,1,High-value loyal customers
15713.0,143,2,356.7,0,Occasional low-value customers
15714.0,12,2,330.03000000000003,0,Occasional low-value customers
15716.0,146,4,1101.1100000000001,0,Occasional low-value customers
15717.0,234,1,150.3,0,Occasional low-value customers
15719.0,33,13,5030.07,1,High-value loyal customers
15720.0,24,1,598.73,0,Occasional low-value customers
15721.0,12,1,471.40000000000003,0,Occasional low-value customers
15722.0,36,5,2211.21,1,High-value loyal customers
15723.0,365,1,190.7,0,Occasional low-value customers
15724.0,201,2,218.25,0,Occasional low-value customers
15725.0,15,1,415.25,0,Occasional low-value customers
15727.0,17,7,5159.06,1,High-value loyal customers
15729.0,213,1,85.0,0,Occasional low-value customers
15730.0,66,3,1120.88,0,Occasional low-value customers
15732.0,212,2,294.12,0,Occasional low-value customers
15733.0,283,1,162.3,0,Occasional low-value customers
15734.0,115,2,1339.45,0,Occasional low-value customers
15737.0,15,8,1188.1200000000001,1,High-value loyal customers
15738.0,19,16,4812.42,1,High-value loyal customers
15739.0,66,1,449.12,0,Occasional low-value customers
15740.0,49,1,154.88,0,Occasional low-value customers
15743.0,16,4,775.96,1,High-value loyal customers
15744.0,78,1,34.8,0,Occasional low-value customers
15745.0,19,4,1094.59,1,High-value loyal customers
15746.0,134,1,196.88,0,Occasional low-value customers
15747.0,13,3,946.64,1,High-value loyal customers
15748.0,40,1,144.36,0,Occasional low-value customers
15749.0,235,3,44534.3,1,High-value loyal customers
15750.0,3,8,2463.05,1,High-value loyal customers
15752.0,40,7,2626.6,1,High-value loyal customers
15753.0,305,1,79.2,0,Occasional low-value customers
15754.0,51,3,458.57,0,Occasional low-value customers
15755.0,10,6,2364.25,1,High-value loyal customers
15756.0,61,4,528.01,0,Occasional low-value customers
15757.0,66,2,714.42,0,Occasional low-value customers
15758.0,25,1,205.25,0,Occasional low-value customers
15759.0,218,3,253.04,0,Occasional low-value customers
15762.0,65,2,583.75,0,Occasional low-value customers
15763.0,32,2,1086.92,0,Occasional low-value customers
15764.0,88,6,3279.97,1,High-value loyal customers
15766.0,64,1,315.06,0,Occasional low-value customers
15768.0,116,3,621.8299999999999,0,Occasional low-value customers
15769.0,7,26,56252.72,1,High-value loyal customers
15773.0,6,1,635.6800000000001,0,Occasional low-value customers
15774.0,69,1,270.8,0,Occasional low-value customers
15775.0,245,1,104.9,0,Occasional low-value customers
15776.0,133,1,241.62,0,Occasional low-value customers
15777.0,241,4,1047.11,0,Occasional low-value customers
15780.0,184,3,475.28000000000003,0,Occasional low-value customers
15781.0,25,3,345.46,0,Occasional low-value customers
15782.0,10,3,2614.7400000000002,1,High-value loyal customers
15783.0,11,1,246.3,0,Occasional low-value customers
15785.0,33,5,2328.9700000000003,1,High-value loyal customers
15786.0,46,3,4919.0,1,High-value loyal customers
15787.0,26,3,933.26,1,High-value loyal customers
15789.0,358,1,351.3,0,Occasional low-value customers
15790.0,10,1,218.75,0,Occasional low-value customers
15791.0,44,2,1612.69,0,Occasional low-value customers
15793.0,15,3,965.61,1,High-value loyal customers
15795.0,150,1,610.01,0,Occasional low-value customers
15796.0,1,8,2708.61,1,High-value loyal customers
15797.0,113,4,2207.4,1,High-value loyal customers
15799.0,76,3,884.14,0,Occasional low-value customers
15800.0,107,2,696.89,0,Occasional low-value customers
15801.0,46,3,1063.95,0,Occasional low-value customers
15802.0,143,1,451.42,0,Occasional low-value customers
15803.0,51,1,415.82000000000005,0,Occasional low-value customers
15804.0,1,13,4206.39,1,High-value loyal customers
15805.0,23,17,5488.18,1,High-value loyal customers
15806.0,46,3,784.58,0,Occasional low-value customers
15807.0,50,3,903.9,0,Occasional low-value customers
15808.0,306,4,3651.27,0,Occasional low-value customers
15809.0,36,5,515.77,1,High-value loyal customers
15810.0,79,4,1391.98,1,High-value loyal customers
15811.0,22,6,2218.62,1,High-value loyal customers
15812.0,107,5,1801.14,1,High-value loyal customers
15813.0,208,2,1303.9099999999999,0,Occasional low-value customers
15814.0,17,4,1945.33,1,High-value loyal customers
15815.0,64,5,2100.6,1,High-value loyal customers
15819.0,49,4,1905.45,1,High-value loyal customers
15820.0,320,1,206.98,0,Occasional low-value customers
15821.0,44,2,570.96,0,Occasional low-value customers
15822.0,3,2,885.47,1,High-value loyal customers
15823.0,372,1,15.0,0,Occasional low-value customers
15825.0,172,1,532.94,0,Occasional low-value customers
15826.0,56,3,1654.31,1,High-value loyal customers
15827.0,73,14,1836.0900000000001,1,High-value loyal customers
15829.0,99,2,636.14,0,Occasional low-value customers
15830.0,38,1,576.0,0,Occasional low-value customers
15831.0,58,3,794.64,0,Occasional low-value customers
15832.0,254,1,836.79,0,Occasional low-value customers
15834.0,70,4,2225.15,1,High-value loyal customers
15835.0,44,4,954.09,1,High-value loyal customers
15836.0,50,1,137.37,0,Occasional low-value customers
15837.0,65,1,391.98,0,Occasional low-value customers
15838.0,11,19,33643.08,1,High-value loyal customers
15839.0,33,3,1048.49,1,High-value loyal customers
15840.0,59,2,355.56,0,Occasional low-value customers
15841.0,73,4,1224.06,1,High-value loyal customers
15843.0,304,1,118.95000000000002,0,Occasional low-value customers
15844.0,46,1,130.73999999999998,0,Occasional low-value customers
15845.0,18,8,3711.77,1,High-value loyal customers
15847.0,38,2,389.27,0,Occasional low-value customers
15850.0,19,2,234.88,0,Occasional low-value customers
15852.0,187,2,160.71,0,Occasional low-value customers
15853.0,52,1,110.8,0,Occasional low-value customers
15854.0,4,12,2969.12,1,High-value loyal customers
15855.0,137,5,712.24,0,Occasional low-value customers
15856.0,4,27,16143.64,1,High-value loyal customers
15857.0,19,1,297.0,0,Occasional low-value customers
15858.0,16,5,1427.57,1,High-value loyal customers
15860.0,41,8,965.16,1,High-value loyal customers
15861.0,12,8,3146.92,1,High-value loyal customers
15862.0,8,4,832.88,1,High-value loyal customers
15863.0,26,2,68.84,0,Occasional low-value customers
15864.0,22,6,1936.3200000000002,1,High-value loyal customers
15865.0,41,3,895.13,0,Occasional low-value customers
15866.0,101,1,211.89,0,Occasional low-value customers
15867.0,5,15,3810.14,1,High-value loyal customers
15869.0,277,2,149.64,0,Occasional low-value customers
15870.0,33,1,351.44,0,Occasional low-value customers
15872.0,15,2,316.25,0,Occasional low-value customers
15874.0,64,7,4405.88,1,High-value loyal customers
15877.0,2,2,490.33,1,High-value loyal customers
15880.0,369,1,329.03000000000003,0,Occasional low-value customers
15881.0,312,5,501.39000000000004,0,Occasional low-value customers
15882.0,199,4,516.36,0,Occasional low-value customers
15883.0,2,2,396.48,1,High-value loyal customers
15885.0,93,3,379.35,0,Occasional low-value customers
15886.0,60,1,181.09,0,Occasional low-value customers
15888.0,81,1,168.31,0,Occasional low-value customers
15889.0,157,2,420.07,0,Occasional low-value customers
15891.0,227,1,511.68,0,Occasional low-value customers
15894.0,253,2,258.25,0,Occasional low-value customers
15895.0,150,1,179.17,0,Occasional low-value customers
15897.0,194,2,208.59,0,Occasional low-value customers
15898.0,1,5,1383.83,1,High-value loyal customers
15899.0,369,1,56.25,0,Occasional low-value customers
15900.0,24,1,337.28,0,Occasional low-value customers
15901.0,17,3,351.73,0,Occasional low-value customers
15903.0,10,7,5126.76,1,High-value loyal customers
15904.0,8,1,164.68,0,Occasional low-value customers
15906.0,20,7,1567.69,1,High-value loyal customers
15907.0,4,3,882.72,1,High-value loyal customers
15909.0,174,1,191.94,0,Occasional low-value customers
15910.0,1,8,1228.88,1,High-value loyal customers
15912.0,178,2,264.62,0,Occasional low-value customers
15916.0,16,8,1502.8600000000001,1,High-value loyal customers
15917.0,248,1,123.1,0,Occasional low-value customers
15918.0,191,2,334.23,0,Occasional low-value customers
15919.0,20,2,525.69,0,Occasional low-value customers
15920.0,154,4,167.5,0,Occasional low-value customers
15921.0,173,1,323.03000000000003,0,Occasional low-value customers
15922.0,373,1,369.5,0,Occasional low-value customers
15923.0,373,1,127.08,0,Occasional low-value customers
15925.0,194,1,207.15,0,Occasional low-value customers
15930.0,67,1,426.63,0,Occasional low-value customers
15932.0,4,8,2495.87,1,High-value loyal customers
15933.0,21,3,1107.46,1,High-value loyal customers
15935.0,239,2,416.86,0,Occasional low-value customers
15937.0,64,1,145.35,0,Occasional low-value customers
15938.0,112,5,404.58,0,Occasional low-value customers
15939.0,90,15,6115.01,1,High-value loyal customers
